file1,file2,label
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Investigations and Inquiries.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Current Transactions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Guidelines and Directions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Burden of Proof and Presumptions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Capital Transactions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Permissions and Consents.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Contracts and Obligations.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Capital Transactions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Foreign Exchange or Foreign Assets.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Guidelines and Directions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Board of Inquiry.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Investigations and Inquiries.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Burden of Proof and Presumptions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Foreign Exchange or Foreign Assets.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Admissibility of Documents.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Capital Transactions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Foreign Exchange or Foreign Assets.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Guidelines and Directions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Regulation of Certain Transactions.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Indemnity and Secrecy.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Recovery of Sums Due.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Indemnity and Secrecy.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Contracts and Obligations.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Repeal_ Savings and Interpretation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Board of Inquiry.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Capital Transactions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Liability of Bodies Corporate.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Indemnity and Secrecy.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Contracts and Obligations.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Authorized Dealers and Restricted Dealers.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Capital Transactions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Preservation of Financial Stability.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Guidelines and Directions.embedding.npy,1
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Current Transactions.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Schedule.embedding.npy,0
c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Short title and Implementation.embedding.npy,c:\Users\pasin\Documents\GitHub\legal-moe-project\data\subdomains\foreign_exchange_law\18. Foreign Exchange ACT NO 12 of 2017__Penalties and Regulations.embedding.npy,0
